1.3116110956814895, 97917.780023053
1.342781658852305, 93388.21185141284
1.3746929934389653, 89068.1764920638
1.394193599830877, 85620.4266481712
1.46132879204345, 85627.05853557277
1.5245172055794027, 86312.23297076122
1.597927925324755, 86318.91844329212
1.6590856841236428, 77285.5245687305
1.7307045320505117, 69198.02378604969
1.8054233883048796, 62448.2506868114
1.857016718464065, 58164.89968854297
1.9100577943398942, 52906.43893419996
1.9925012615385573, 46997.311043538895
2.098097091555668, 40131.82899169271
2.230136649855397, 33467.1295014488
2.370474838393079, 27689.615332315356
2.5078804527634904, 23832.372691920464
2.665708910075677, 19874.526610097873
2.820188578513749, 16705.289005545488
2.983606584660066, 13930.930991608724
3.186531320224529, 12976.206770703066
3.3872896911603516, 12086.818754594646
3.58378531367915, 11169.708661667035
3.8095892501201987, 10486.659121873352
3.9741880553612914, 10001.867741319667
4.2646528048963805, 9924.3143301579
4.619616628086503, 9925.621165774663
4.9572543463155405, 9848.658962392868
5.497609243228346, 9772.823361196584
6.125633902326248, 9774.564484413471
6.666774708675849, 9775.927318956694
7.020808991462605, 9932.465643840529
7.463343255944424, 9700.802029966062
7.933697514185463, 9326.014924487856
8.121865144085602, 8218.9450677552
8.236541368084449, 7073.529402064852
8.352720304807068, 5945.153735323891
8.630872464195368, 4509.202952177037
8.917209795791397, 2785.0250071279647
9.610484333332424, 1468.816797663401
10.165339721425452, 872.0843665159643
10.652013602554986, 555.9325729095449
11.005966802540746, 374.5355271349431
11.425500755400165, 260.4302897580542
11.91682981830697, 178.2506928115625
12.254983181386587, 119.1427743128459
13.08477442018392, 68.53952574604176
13.519690902358159, 46.91093615854745
14.101403762656387, 33.401740448176255
14.638387741304644, 21.803145242061255
15.411307735666039, 13.573535164260335
15.775212810498282, 10.05378929489563
16.149361736697475, 8.860327010689428
16.610242230526172, 7.747151221597354
16.84516103570604, 6.936132540389556
17.656395230216557, 6.991688549761431
19.126006436896176, 6.992609216652285
20.717842882569308, 6.938496755574697
21.81916440614367, 7.689641260943553
23.196082632638912, 8.45517194704473
24.429596831336855, 9.671355461942266
25.60739350883093, 10.63392563446936
28.268185924323536, 12.456192670210353
30.767981755464827, 14.361665864582818
33.48930497673841, 16.95576849307869
38.02925619539433, 21.83745357305378
43.388439625614225, 28.34790233239156
48.12438886692805, 35.372390718654536
53.125352865676476, 42.09380818991176
59.47902853734823, 49.699390235824126
70.13708964773721, 72.63724005043372
65.0461431287514, 60.56075710915483
76.70035102189883, 85.75814096307744
85.87154941354913, 97.33139228563181
97.97234012106745, 125.35475603765073
111.25388314610672, 161.44527251897136
124.56770779751793, 212.9084588760067
142.12542126715002, 287.5193740243713
157.63581171644438, 347.6052988490226
174.01773273392877, 416.9377758629354
198.54077218125457, 541.2403652883526
229.72333288306552, 629.0489787833436
314.86786576704463, 849.7474047302767
269.5801851718848, 731.1202892455954
372.996059336878, 1019.354303361288
448.133699153476, 1222.8426171959563
525.8894990485189, 1443.8997668691804
591.5438095696707, 1625.8741828132079
700.7397634401145, 1904.7110002174686
777.1693516084025, 2094.4776407281615
841.9070743001779, 2321.3284871066935
987.9774167428188, 2697.9939753022372
